schedule,seed,block,temperature,eave,final_energy,escaped
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1978,32,3.81520424477,27.7572887116,30.8377327085,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1978,33,3.43368382029,25.8545707617,30.8377327085,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1978,34,3.09031543826,20.278671392,30.8377327085,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1978,35,2.78128389444,23.7572456893,30.8377327085,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,1,100,41.5838301313,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,2,90,51.7990080401,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,3,81,49.563299449,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,4,72.9,46.904244391,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,5,65.61,41.6192765748,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,6,59.049,44.0986367959,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,7,53.1441,52.949103649,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,8,47.82969,44.9134590601,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,9,43.046721,48.3460055818,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,10,38.7420489,46.2802356703,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,11,34.86784401,45.9219652037,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,12,31.381059609,46.2548326282,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,13,28.2429536481,39.2095080784,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,14,25.4186582833,40.4495311707,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,15,22.876792455,35.7458532221,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,16,20.5891132095,37.4372698774,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,17,18.5302018885,44.1248826555,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,18,16.6771816997,39.8807329546,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,19,15.0094635297,36.326979577,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,20,13.5085171767,40.1436181495,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,21,12.1576654591,35.0516417278,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,22,10.9418989132,37.038545631,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,23,9.84770902184,36.9416906378,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,24,8.86293811965,41.5833484933,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,25,7.97664430769,37.2135993812,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,26,7.17897987692,31.3829959222,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,27,6.46108188923,33.6645782804,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,28,5.8149737003,33.0897470878,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,29,5.23347633027,30.4781245597,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,30,4.71012869725,35.4591077649,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,31,4.23911582752,27.018243334,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,32,3.81520424477,28.6023625857,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,33,3.43368382029,20.8200094692,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,34,3.09031543826,23.5286863379,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1979,35,2.78128389444,18.9440628378,15.7929086598,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,1,100,45.2781559657,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,2,90,40.5181357899,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,3,81,44.621203703,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,4,72.9,50.7294404749,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,5,65.61,40.084373785,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,6,59.049,43.7531390425,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,7,53.1441,41.1840615805,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,8,47.82969,46.4229928786,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,9,43.046721,44.0854626676,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,10,38.7420489,46.7836064581,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,11,34.86784401,41.1375735087,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,12,31.381059609,45.6747384202,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,13,28.2429536481,48.6698913845,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,14,25.4186582833,44.503977658,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,15,22.876792455,44.0614138685,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,16,20.5891132095,41.3329253714,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,17,18.5302018885,41.5909058863,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,18,16.6771816997,38.996502646,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,19,15.0094635297,33.6955886936,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,20,13.5085171767,44.7268846917,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,21,12.1576654591,39.8721003237,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,22,10.9418989132,41.8858788769,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,23,9.84770902184,37.6816255865,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,24,8.86293811965,39.5675418846,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,25,7.97664430769,35.9511815958,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,26,7.17897987692,36.5395326459,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,27,6.46108188923,31.1677912729,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,28,5.8149737003,35.3849529067,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,29,5.23347633027,29.8911618284,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,30,4.71012869725,25.3707264778,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,31,4.23911582752,26.0630489284,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,32,3.81520424477,24.156556939,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,33,3.43368382029,21.1144028828,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,34,3.09031543826,25.3991263834,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1980,35,2.78128389444,19.449204107,23.6525534446,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,1,100,48.8884210642,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,2,90,46.7301871975,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,3,81,44.5175882644,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,4,72.9,40.1818553991,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,5,65.61,41.7440343704,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,6,59.049,40.5313726646,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,7,53.1441,47.36090202,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,8,47.82969,46.3440520054,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,9,43.046721,47.8781150073,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,10,38.7420489,39.8747005805,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,11,34.86784401,41.2022313825,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,12,31.381059609,41.0645777909,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,13,28.2429536481,39.685772881,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,14,25.4186582833,50.3076428183,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,15,22.876792455,43.8330292824,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,16,20.5891132095,41.4634911377,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,17,18.5302018885,37.6814203122,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,18,16.6771816997,36.2538190036,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,19,15.0094635297,46.6217712929,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,20,13.5085171767,40.8259478264,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,21,12.1576654591,39.0102697013,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,22,10.9418989132,31.6718267732,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,23,9.84770902184,33.9590964629,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,24,8.86293811965,32.0734628158,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,25,7.97664430769,34.5303890722,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,26,7.17897987692,29.7864585342,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,27,6.46108188923,39.1133891129,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,28,5.8149737003,30.039377102,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,29,5.23347633027,31.5284267093,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,30,4.71012869725,26.8751364844,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,31,4.23911582752,27.3742935542,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,32,3.81520424477,26.7526441766,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,33,3.43368382029,25.1441939152,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,34,3.09031543826,20.7991105309,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1981,35,2.78128389444,25.001451799,17.3972123824,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,1,100,52.7754710347,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,2,90,48.2530731507,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,3,81,43.1356548323,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,4,72.9,42.7127394356,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,5,65.61,50.9774812734,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,6,59.049,45.1667703328,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,7,53.1441,45.5705913294,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,8,47.82969,45.1844694302,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,9,43.046721,44.8834954922,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,10,38.7420489,47.4423129992,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,11,34.86784401,39.1446558153,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,12,31.381059609,40.5095889153,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,13,28.2429536481,40.9261638832,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,14,25.4186582833,45.2325412232,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,15,22.876792455,42.1935383394,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,16,20.5891132095,42.0590118523,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,17,18.5302018885,41.5492261794,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,18,16.6771816997,36.5269471401,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,19,15.0094635297,49.4581124118,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,20,13.5085171767,38.3434180369,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,21,12.1576654591,41.9841740909,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,22,10.9418989132,34.2272961211,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,23,9.84770902184,35.5910078292,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,24,8.86293811965,37.253747785,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,25,7.97664430769,39.656296772,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,26,7.17897987692,31.1829414091,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,27,6.46108188923,35.0851606841,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,28,5.8149737003,29.8745843437,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,29,5.23347633027,30.9016974284,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,30,4.71012869725,26.1781188412,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,31,4.23911582752,28.4108514928,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,32,3.81520424477,28.4905028127,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,33,3.43368382029,26.1657292863,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,34,3.09031543826,21.8239593515,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1982,35,2.78128389444,24.4381055045,23.7151616174,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,1,100,45.6651073668,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,2,90,43.4529519255,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,3,81,45.9355591143,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,4,72.9,49.1412899846,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,5,65.61,43.0944574474,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,6,59.049,38.7244925951,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,7,53.1441,39.620878508,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,8,47.82969,50.2607810368,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,9,43.046721,46.9731917243,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,10,38.7420489,43.0770088246,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,11,34.86784401,41.5316782695,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,12,31.381059609,37.7192930313,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,13,28.2429536481,46.3067364754,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,14,25.4186582833,42.6670000835,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,15,22.876792455,42.7183182177,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,16,20.5891132095,42.359555144,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,17,18.5302018885,38.4322581831,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,18,16.6771816997,43.6644552874,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,19,15.0094635297,39.8421626895,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,20,13.5085171767,40.3803765776,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,21,12.1576654591,38.5654553048,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,22,10.9418989132,36.2313223868,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,23,9.84770902184,33.5978285586,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,24,8.86293811965,36.8865874043,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,25,7.97664430769,35.6307294656,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,26,7.17897987692,31.9653208077,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,27,6.46108188923,34.9332511375,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,28,5.8149737003,31.6798675437,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,29,5.23347633027,30.9756321294,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,30,4.71012869725,30.782703153,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,31,4.23911582752,26.1453103935,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,32,3.81520424477,25.7043072976,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,33,3.43368382029,26.0837297795,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,34,3.09031543826,24.9105716439,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1983,35,2.78128389444,25.4253202706,20.5647095343,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,1,100,42.9473868745,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,2,90,47.4513597198,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,3,81,43.4595008176,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,4,72.9,48.537813239,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,5,65.61,40.4209531987,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,6,59.049,45.314433645,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,7,53.1441,45.4177008523,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,8,47.82969,43.1097116923,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,9,43.046721,47.9292201242,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,10,38.7420489,44.2102499629,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,11,34.86784401,43.1628131137,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,12,31.381059609,41.5878444543,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,13,28.2429536481,45.4503302343,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,14,25.4186582833,35.793907462,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,15,22.876792455,44.6666325908,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,16,20.5891132095,42.9518350467,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,17,18.5302018885,47.051190427,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,18,16.6771816997,40.2229913981,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,19,15.0094635297,38.9724291814,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,20,13.5085171767,42.7677052771,8.65430480018,0
"L. Bombelli & D. Meyer defaults: T0=100, alpha=0.9",1984,21,12.1576654591,33.990474985,8.65430480018,0
